codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones
10305001,DGA,dga_web,Rio Caunahue Camino A Llifen,90,-40.1522,-72.2511,103,Rio Bueno,1030,Afluentes Lago Ranco,1997-01-01,2015-04-01,204
10304001,DGA,dga_web,Rio Calcurrupe En Desembocadura,160,-40.25,-72.2667,103,Rio Bueno,1030,Afluentes Lago Ranco,1986-07-01,2015-04-01,330
10306001,DGA,dga_web,Rio Nilahue En Mayay,80,-40.2667,-72.2333,103,Rio Bueno,1030,Afluentes Lago Ranco,1987-08-01,2016-04-01,339
10313001,DGA,dga_web,Rio Llollelhue En La Union,20,-40.2667,-73.0833,103,Rio Bueno,1031,Rio Bueno Entre Lago Ranco Y Rio Pilmaiquen,1930-02-01,2016-04-01,181
10311001,DGA,dga_web,Rio Bueno En Bueno,45,-40.3167,-72.9667,103,Rio Bueno,1031,Rio Bueno Entre Lago Ranco Y Rio Pilmaiquen,1930-01-01,2014-09-01,364
10330001,DGA,dga_web,Rio Bueno En Trumao,15,-40.3333,-73.1833,103,Rio Bueno,1033,Rio Bueno Entre Rio Pilmaiquen Y Rio Rahue,1930-01-01,1940-02-01,113
10328001,DGA,dga_web,Rio Pilmaiquen En San Pablo,40,-40.3842,-73.0022,103,Rio Bueno,1032,Rio Pilmaiquen,1930-01-01,2015-11-01,645
10327001,DGA,dga_web,Rio Chirre Antes Junta Rio Pilmaiquen,0,-40.4333,-72.9167,103,Rio Bueno,1032,Rio Pilmaiquen,2001-08-01,2015-02-01,139
10364001,DGA,dga_web,Rio Rahue En Forrahue,17,-40.5167,-73.2833,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1986-03-01,2015-06-01,329
10360001,DGA,dga_web,Rio Rahue En Osorno,20,-40.55,-73.15,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1930-01-01,1932-08-01,32
10401001,DGA,dga_web,Rio Tranallaguin En Carrico,45,-40.5833,-73.6,104,Cuencas E Islas R. Bueno - R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2000-06-01,2015-05-01,125
10362001,DGA,dga_web,Rio Damas En Tacamo,1250,-40.6181,-73.0594,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1986-02-01,2015-11-01,351
10344003,DGA,dga_web,Rio Rahue Antes Junta Rio Negro,40,-40.63,-73.1783,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2008-05-01,2016-04-01,96
10322003,DGA,dga_web,Rio Gol Gol En Puente Nº 2,330,-40.6603,-72.1772,103,Rio Bueno,1032,Rio Pilmaiquen,2009-08-01,2016-04-01,80
10344004,DGA,dga_web,Rio Rahue En Chan Chan,50,-40.7022,-73.0164,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2008-07-01,2015-11-01,87
10356001,DGA,dga_web,Rio Negro En Chahuilco,45,-40.7136,-73.2278,103,Rio Bueno,1035,Rio Negro,1986-03-01,2016-04-01,335
10344001,DGA,dga_web,Rio Rahue En Cancura,85,-40.75,-72.9833,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1930-01-01,1947-12-01,213
10340001,DGA,dga_web,Rio Rahue En Desague Lago Rupanco,130,-40.7889,-72.6889,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1986-02-01,2016-02-01,353
10343002,DGA,dga_web,Rio Coihueco Antes Junta Rio Rahue,75,-40.8206,-72.9133,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2008-03-01,2015-07-01,85
10363002,DGA,dga_web,Rio Forrahue En Aromos,0,-40.8856,-73.1333,103,Rio Bueno,1034,Rio Rahue Bajo (Entre Antes Jta R Negro R Bueno),1991-12-01,2015-05-01,266
10343001,DGA,dga_web,Rio Coihueco Antes Junta Pichicope,150,-40.9333,-72.7,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1987-08-01,2015-07-01,323
10405005,DGA,dga_web,Rio La Plata Antes Junta Rio Hueyusca,50,-40.9992,-73.5997,104,Cuencas E Islas R. Bueno - R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2008-05-01,2014-07-01,74
10405002,DGA,dga_web,Rio Hueyusca En Camarones,40,-41.0167,-73.6167,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2001-09-01,2015-09-01,163
10351001,DGA,dga_web,Rio Toro En Tegualda,95,-41.05,-73.3833,103,Rio Bueno,1035,Rio Negro,2000-09-01,2015-07-01,176
10405001,DGA,dga_web,Rio Hueyusca En Napeco,25,-41.1,-73.6667,104,Cuencas E Islas R. Bueno - R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1988-10-01,1993-12-01,35
10454001,DGA,dga_web,Rio Petrohue En Desague Lago Todos Los Santos,150,-41.1333,-72.4167,104,Cuencas E Islas R. Bueno - R. Puelo,1045,Rio Petrohue,1940-02-01,1947-05-01,88
10411003,DGA,dga_web,Rio Maullin En Llanquihue,50,-41.2667,-73.0167,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1930-01-01,1946-11-01,203
10411002,DGA,dga_web,Rio Negro En Las Lomas,60,-41.3833,-73.0667,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1989-05-01,2015-09-01,278
10414001,DGA,dga_web,Rio Maullin En Las Quemas,0,-41.4,-73.2167,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1995-09-01,2015-09-01,209
10411001,DGA,dga_web,Canal Desague Aeropuerto Tepual,108,-41.4167,-73.1167,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,1976-07-01,1976-11-01,5
10431000,DGA,dga_web,Rio Blanco Ante Junta Rio Chamiza,242,-41.4275,-72.5928,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2002-11-01,2015-04-01,130
10432003,DGA,dga_web,Rio Chico Ante Rio Chamiza,0,-41.4392,-72.8183,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2003-03-01,2016-04-01,130
10432002,DGA,dga_web,Rio Chamiza Ante Junta Rio Chico,8,-41.4417,-72.8089,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2002-10-01,2016-04-01,150
10431001,DGA,dga_web,Rio Lenca Bajo Bocatoma,320,-41.5083,-72.645,104,Cuencas E Islas R. Bueno - R. Puelo,1043,Rio Chamiza,2002-11-01,2014-06-01,128
10440000,DGA,dga_web,Captacion Lenca,0,-41.5114,-72.6058,104,Cuencas E Islas R. Bueno - R. Puelo,1044,Costeras Entre Rio Chamiza Y Rio Petrohue,2002-12-01,2015-02-01,107
10523002,DGA,dga_web,Rio Puelo En Carrera Basilio,0,-41.6044,-72.2064,105,Rio Puelo,1050,Rio Puelo Bajo (Entre Bajo Junta Manso Y Desemb),2003-04-01,2016-04-01,154
10520001,DGA,dga_web,Rio Puelo En Desague Lago Tagua Tagua,22,-41.6389,-72.1694,105,Rio Puelo,1052,R. Puelo Bajo,2002-06-01,2015-12-01,144
10503001,DGA,dga_web,Rio Manso Antes Junta Rio Puelo,28,-41.7219,-72.0139,105,Rio Puelo,1050,Rio Manso,2001-06-01,2015-11-01,157
10514001,DGA,dga_web,Rio Puelo Antes Junta Con Manso,23,-41.7569,-72.0525,105,Rio Puelo,1051,Rio Puelo Alto (Entre Frontera Y Antes Jta Manso),2001-08-01,2015-11-01,158
10903001,DGA,dga_web,Rio Vilcun En Bel-Ben,0,-42.0908,-73.75,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1990-02-01,2015-11-01,303
10904001,DGA,dga_web,Rio Grande En San Pedro,0,-42.3933,-73.8594,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1990-08-01,2015-07-01,261
10683002,DGA,dga_web,Rio Blanco En Chaiten,10,-42.9183,-72.7039,106,Costeras Entre R.Puelo Y R.Yelcho,1068,Costeras Entre R. Negro (Incl.) Y R. Yelcho,2014-12-01,2015-06-01,7
10702002,DGA,dga_web,Rio Futaleufu En La Frontera,314,-43.1742,-71.7544,107,Rio Yelcho,1070,Rio Futaleufu,2001-07-01,2016-04-01,172
10702001,DGA,dga_web,Rio Futaleufu En Futaleufu,317,-43.19,-71.8389,107,Rio Yelcho,1070,Rio Futaleufu,1972-05-01,1976-02-01,29
10701002,DGA,dga_web,Rio Espolon En Desague Lago Espolon,380,-43.2094,-71.9369,107,Rio Yelcho,1070,Rio Futaleufu,2001-07-01,2015-10-01,152
10704002,DGA,dga_web,Rio Futaleufu Ante Junta Rio Malito,42,-43.4492,-72.1075,107,Rio Yelcho,1070,Rio Futaleufu,2002-04-01,2015-10-01,145
11020002,DGA,dga_web,Rio Encuentro Antes Junta Estero Lopez,450,-43.5833,-71.7333,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,1959-02-01,1966-06-01,83
11020003,DGA,dga_web,Rio Encuentro Despues De Confluencia,0,-43.6167,-71.7,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,1959-02-01,1966-06-01,76
11020004,DGA,dga_web,Rio Tigre En La Frontera,650,-43.7169,-71.7108,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,2001-07-01,2015-10-01,156
11020001,DGA,dga_web,Estero Lopez Antes Junta Rio Encuentro,450,-43.75,-71.8,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,1959-02-01,1966-06-01,80
11040001,DGA,dga_web,Rio Palena Bajo Junta Rosselot,40,-43.8189,-72.3833,110,Rio Palena Y Costeras Limite Decima Region,1103,Rio Palena Bajo (Bajo Junta Rosselot Y Desemb),1999-06-01,2016-04-01,187
11130001,DGA,dga_web,Rio Ventisquero En Carretera Austral,45,-44.4625,-72.5583,111,Costeras E Islas R. Palena - R. Aisen,1113,Costeras Entre Seno Ventisquero Y Rio Cisnes,1991-10-01,2015-11-01,219
11141001,DGA,dga_web,Rio Cisnes En Estancia Rio Cisnes,480,-44.5936,-71.5478,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1984-12-01,2015-11-01,329
11147002,DGA,dga_web,Rio Grande En Carretera Austral,200,-44.6442,-72.275,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1991-10-01,2015-11-01,263
11143001,DGA,dga_web,Rio Cisnes Antes Junta Rio Moro,500,-44.6592,-71.8083,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1988-09-01,2016-04-01,316
11143002,DGA,dga_web,Rio Moro Antes Junta Rio Cisnes,516,-44.75,-72.7167,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,1988-07-01,2015-07-01,290
11147001,DGA,dga_web,Rio Cisnes En Puerto Cisnes,16,-44.75,-72.7167,111,Costeras E Islas R. Palena - R. Aisen,1114,Rio Cisnes,2001-05-01,2015-10-01,159
11302001,DGA,dga_web,Rio ÑIreguao En Villa MaÑIguales,188,-45.15,-72.1167,113,Rio Aisen,1130,Rio Maniguales,1980-07-01,2015-11-01,381
11307001,DGA,dga_web,Rio Emperador Guillermo Antes Junta MaÑIguales,180,-45.2333,-72.2333,113,Rio Aisen,1130,Rio Maniguales,1980-07-01,2015-11-01,351
11151001,DGA,dga_web,Rio Cuervo En Desembocadura,80,-45.35,-73.0333,111,Costeras E Islas R. Palena - R. Aisen,1115,Costeras Entre Rio Cisnes Y Punta San Andres,1985-03-01,1987-12-01,22
11308001,DGA,dga_web,Rio Magniguales Antes Junta Rio Simpson,20,-45.3833,-72.4667,113,Rio Aisen,1130,Rio Maniguales,1970-05-01,2016-04-01,327
11318001,DGA,dga_web,Rio Simpson Antes Junta Rio Magniguales,20,-45.4,-72.4833,113,Rio Aisen,1131,Rio Simpson,1970-01-01,1974-02-01,42
11337001,DGA,dga_web,Rio Blanco Antes Junta Rio Aysen,21,-45.4,-72.6,113,Rio Aisen,1133,Rio Riesco,1998-11-01,2016-04-01,187
11342001,DGA,dga_web,Rio Aysen En Puerto Aysen,32,-45.4058,-72.6231,113,Rio Aisen,1134,Rio Aisen Entre Rio Riesco Y Desembocadura,1996-01-01,2016-04-01,229
11405001,DGA,dga_web,Rio Lagunillas En Desague Lago Condor,10,-45.4667,-72.9333,114,Costeras E Islas R Aisen R Baker C. Gral. Martinez,1140,Costeras Entre Rio Aisen Y Rio Huemules (Incl.),1985-08-01,2013-06-01,249
11335001,DGA,dga_web,Rio Blanco Bajo Junta Riesco,16,-45.5333,-72.6667,113,Rio Aisen,1133,Rio Riesco,1969-07-01,1972-11-01,40
11317001,DGA,dga_web,Rio Simpson Bajo Junta Coyhaique,210,-45.5517,-72.0681,113,Rio Aisen,1131,Rio Simpson,1969-04-01,2016-04-01,363
11316001,DGA,dga_web,Rio Coyhaique En Tejas Verdes,335,-45.5667,-72.0333,113,Rio Aisen,1131,Rio Simpson,1979-11-01,2015-07-01,302
11315001,DGA,dga_web,Rio Claro En Pisicultura,224,-45.5667,-72.0833,113,Rio Aisen,1131,Rio Simpson,1984-05-01,2015-10-01,167
11314001,DGA,dga_web,Rio Pollux Antes Junta Simpson,340,-45.6167,-72.1333,113,Rio Aisen,1131,Rio Simpson,1979-12-01,1987-05-01,90
11332001,DGA,dga_web,Desague En Lago Monreal En Desague,0,-45.75,-72.2833,113,Rio Aisen,1133,Rio Riesco,1985-02-01,1987-12-01,32
11335002,DGA,dga_web,Rio Blanco En Desague Lago Caro,270,-45.7833,-72.6167,113,Rio Aisen,1133,Rio Riesco,1985-03-01,2015-10-01,281
11312001,DGA,dga_web,Rio Blanco Antes Junta Huemules,450,-45.8117,-71.9153,113,Rio Aisen,1131,Rio Simpson,1979-11-01,2001-02-01,209
11310001,DGA,dga_web,Rio Huemules Frente Cerro Galera,510,-45.8372,-71.7769,113,Rio Aisen,1131,Rio Simpson,1979-06-01,2015-12-01,398
11310003,DGA,dga_web,Rio Blanco Chico Antes Junta Oscuro,515,-45.8853,-71.7211,113,Rio Aisen,1131,Rio Simpson,1979-06-01,2015-12-01,309
11310002,DGA,dga_web,Rio Oscuro En Camino Cerro Portezuelo,525,-45.9069,-71.7081,113,Rio Aisen,1131,Rio Simpson,1979-06-01,2015-10-01,357
11500002,DGA,dga_web,Rio Ibanez Antes Junta Cajon,356,-46.0861,-72.5819,115,Rio Baker,1150,Rio Ibanez,2012-01-01,2016-04-01,49
11504001,DGA,dga_web,Rio Claro Antes Junta Rio Ibagnez,0,-46.25,-71.9667,115,Rio Baker,1150,Rio Ibanez,1985-03-01,1991-05-01,63
11505001,DGA,dga_web,Rio Ibaez En Desembocadura,220,-46.2692,-71.9908,115,Rio Baker,1150,R. Ibanez,1970-08-01,2016-04-01,377
11514001,DGA,dga_web,Rio Murta En Desembocadura,219,-46.4333,-72.7,115,Rio Baker,1151,Vertiente N Lago G. Carrera (Exc. Rio Ibanez),1985-03-01,2015-12-01,327
11521001,DGA,dga_web,Rio El Bagno En Chile Chico,414,-46.5522,-71.8917,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,1996-01-01,2015-10-01,214
11520002,DGA,dga_web,Rio Jeinimeni En Chile Chico,267,-46.5836,-71.6672,115,Rio Baker,1152,Vertiente Sur Lago General Carrera,1996-01-01,2003-12-01,50
11530000,DGA,dga_web,Rio Baker En Desague Lago Bertrand,200,-47.0667,-72.8,115,Rio Baker,1153,Rio Baker Des. Lago G. Carrera Y R De La Colonia,2003-03-01,2016-04-01,158
11532000,DGA,dga_web,Rio Nef Antes Junta Estero El Revalse,281,-47.1378,-73.0869,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2010-03-01,2014-03-01,42
11536004,DGA,dga_web,Rio Baker En Angostura Chacabuco,160,-47.1414,-72.7258,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,2003-05-01,2016-04-01,154
11536001,DGA,dga_web,Rio Cochrane En Cochrane,140,-47.2517,-72.5644,115,Rio Baker,1153,R. Baker Entre Desague L. J. M. Carrera Y R. De La Colonia,1985-06-01,2016-04-01,269
11542001,DGA,dga_web,Rio Baker En Colonia,105,-47.35,-72.85,115,Rio Baker,1154,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.,2001-02-01,2016-04-01,176
11545000,DGA,dga_web,Rio Baker Bajo ÑAdis,45,-47.5,-72.975,115,Rio Baker,1154,Rio Baker Entre Arriba Rio De La Colonia Y Desemb.,2003-04-01,2016-04-01,131
11711000,DGA,dga_web,Rio Pascua Ante Junta Rio Quetru,20,-48.1592,-73.0889,117,Rio Pascua,1171,Rio Pascua,2003-03-01,2016-04-01,151
11710000,DGA,dga_web,Rio Pascua En Desague Lago O'Higgins,260,-48.3775,-72.9589,117,Rio Pascua,1171,Rio Pascua,2003-04-01,2013-10-01,121
11701001,DGA,dga_web,Rio Mayer En Desembocadura,350,-48.4833,-72.6,117,Rio Pascua,1170,Lago O'Higgins,1985-05-01,2016-04-01,283
12125002,DGA,dga_web,Rio Punta Eva En Puerto Eden,10,-49.1103,-74.4119,121,Islas Entre Limite Region Y Canal Ancho Y Estrecho De La Concepcion,1212,Isla Wellington E Isla Entre Esta Y El Oriente,2004-09-01,2011-11-01,64
12280002,DGA,dga_web,Rio Paine En Parque Nacional 2,90,-50.9603,-72.7925,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1985-03-01,2016-04-01,360
12280001,DGA,dga_web,Rio Paine En Parque Nacional,46,-50.9794,-72.8006,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-11-01,1984-01-01,24
12284003,DGA,dga_web,Rio Vizcachas En Cerro Guido,80,-51.0167,-72.4833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1980-09-01,2015-04-01,399
12284002,DGA,dga_web,Rio Baguales En Cerro Guido,80,-51.0167,-72.4833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1980-08-01,2015-08-01,415
12284006,DGA,dga_web,Rio Las Chinas En Cerro Guido,75,-51.0508,-72.5169,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1980-06-01,2016-04-01,418
12287001,DGA,dga_web,Rio Grey Antes Junta Serrano,50,-51.1833,-73.0167,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-11-01,2016-04-01,406
12289002,DGA,dga_web,Rio Serrano En Desague Lago Del Toro,30,-51.2,-72.9333,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1986-06-01,2016-04-01,350
12284004,DGA,dga_web,Rio Las Chinas En Pte Carretero,65,-51.2167,-72.45,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-11-01,1990-02-01,98
12289003,DGA,dga_web,Rio Serrano Antes Junta Grey,40,-51.2167,-72.9833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1970-05-01,1986-02-01,104
12284007,DGA,dga_web,Rio Las Chinas Antes Desague Del Toro,50,-51.25,-72.5167,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1990-03-01,2016-04-01,312
12288003,DGA,dga_web,Rio Tindall En Desembocadura,18,-51.2564,-73.1561,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2011-08-01,2015-03-01,33
12284005,DGA,dga_web,Rio Don Guillermo En Cerro Castillo,125,-51.2667,-72.4833,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1980-06-01,2013-04-01,287
12288002,DGA,dga_web,Rio Geikie En Desembocadura,40,-51.3019,-73.2075,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,2011-08-01,2015-03-01,25
12285003,DGA,dga_web,Rio Tres Pasos En Desague Lago Toro,46,-51.3097,-72.6206,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,2005-01-01,2015-10-01,129
12288004,DGA,dga_web,Rio Caadon 1 En Desembocadura,60,-51.3128,-73.275,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2009-11-01,2012-09-01,33
12286002,DGA,dga_web,Rio Rincon En Ruta Y-290,36,-51.3139,-72.8292,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,2010-02-01,2016-04-01,71
12289001,DGA,dga_web,Rio Serrano En Desembocadura,25,-51.3328,-73.1092,122,Costeras Entre Seno Andrew Y R. Hollemberg E Islas Al Oriente,1228,Rio Serrano,1994-12-01,2015-10-01,239
12285001,DGA,dga_web,Rio Chorrillos Tres Pasos Ruta N 9,158,-51.45,-72.4667,122,Costeras Seno Andrew  R Hollemberg,1228,Rio Serrano,1981-12-01,2015-12-01,386
12291001,DGA,dga_web,Rio Prat En Desembocadura,20,-51.5581,-72.7347,122,Costeras Seno Andrew  R Hollemberg,1229,Costeras Entre Rio Serrano Y Rio Hollenberg,2005-02-01,2015-12-01,128
12400003,DGA,dga_web,Rio Tranquilo En Ruta N 9,30,-51.8233,-72.1592,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y Fiordo Obstruccion,2006-01-01,2015-07-01,111
12400004,DGA,dga_web,Rio Hollemberg En Desembocadura,14,-51.9056,-72.4236,124,Costeras E Islas R Hollemberg  Laguna Blanca,1240,Costeras Del Golfo Almirante Montt Y F Obstruccion,2007-02-01,2015-05-01,94
12600001,DGA,dga_web,Rio Rubens En Ruta N 9,180,-52.03,-71.9414,126,Vertiente Del Atlantico,1260,Vertiente Del Atlantico,1981-12-01,2016-04-01,404
12660001,DGA,dga_web,Rio Ci-Aike Antes Frontera,142,-52.0431,-70.0581,126,Vertiente Del Atlantico,1266,Rio Cigike Y Rio De Los Pozuelos,2005-01-01,2015-10-01,120
12622001,DGA,dga_web,Rio Penitente En Morro Chico,170,-52.0511,-71.4247,126,Vertiente Del Atlantico,1262,Rio Penitente,1980-06-01,2016-04-01,416
12452001,DGA,dga_web,Rio Perez En Desembocadura,20,-52.5492,-71.9747,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1245,Costeras Continentales Del Seno Skyring,1991-06-01,2016-04-01,280
12802001,DGA,dga_web,Rio Side En Cerro Sombrero,10,-52.7681,-69.2772,128,Tierra Del Fuego,1280,Costeras Del Estrecho Magallanes Entre Frontera Y Cabo Monmouth,1980-06-01,2016-04-01,417
12861001,DGA,dga_web,Rio Cullen En Frontera,0,-52.8453,-68.6317,30,Tierra Del Fuego,300,Cuencas Atlanticas Hasta Desde Cabo Esp. Santo Has,2005-01-01,2015-10-01,122
12806001,DGA,dga_web,Rio Oro En Bahia San Felipe,10,-52.8461,-69.8944,128,Tierra Del Fuego,1280,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1980-06-01,2015-09-01,412
12805001,DGA,dga_web,Rio Oscar En Bahia San Felipe,10,-52.8497,-69.7536,128,Tierra Del Fuego,1280,"Costeras Del E Magallanes, Cabo Esp. Santo Y C. Mo",1980-06-01,2015-10-01,410
12448001,DGA,dga_web,Rio Grande En Isla Riesco,5,-52.9964,-71.8706,124,Costeras E Islas Entre R Hollemberg Golfo Alte. Laguna Blanca,1244,Isla Riesco,1981-12-01,2015-06-01,304
12561001,DGA,dga_web,Rio Grande En Seno Otway,22,-53.1089,-71.3036,125,Costeras L Blanca E Magallanes,1256,Costeras Occidentales Peninsula Brunswick,2007-02-01,2015-09-01,101
12586009,DGA,dga_web,Canal De Trasvase Estero Llau-Llau,80,-53.125,-70.9358,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,2004-12-01,2016-04-01,136
12586001,DGA,dga_web,Rio Las Minas En Bt. Sendos,185,-53.1381,-70.9875,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1982-06-01,2016-04-01,337
12563001,DGA,dga_web,Rio Calete En Seno Otway,15,-53.2069,-71.6158,125,Costeras L Blanca E Magallanes,1256,Costeras Occidentales Peninsula Brunswick,2005-02-01,2015-03-01,116
12585002,DGA,dga_web,Rio Legnadura Antes Bt Sendos,0,-53.2217,-70.9697,125,Costeras L Blanca E Magallanes,1258,Costeras E Islas Orientales De La P Brunswick,1982-05-01,1991-12-01,60
12585001,DGA,dga_web,Rio Tres Brazos Antes Bt. Sendos,0,-53.2789,-70.9789,125,Costeras L Blanca E Magallanes,1258,Costeras E Islas Orientales De La P Brunswick,1982-06-01,2016-04-01,368
12863002,DGA,dga_web,Rio San Martin En San Sebastian,0,-53.3164,-68.6511,30,Tierra Del Fuego,300,Cuencas Atlanticas Hasta Desde Cabo Esp. Santo Has,2006-05-01,2015-10-01,97
12865001,DGA,dga_web,Rio Chico En Ruta Y-895,0,-53.5436,-68.6908,30,Tierra Del Fuego,300,Cuencas Atlanticas Hasta Desde Cabo Esp. Santo Has,2005-01-01,2015-07-01,118
12582001,DGA,dga_web,Rio San Juan En Desembocadura,8,-53.65,-70.9667,125,Costeras Entre Lag.  Blanca(Inc) Seno Otway Canal Jeronimo Y Magallanes,1258,Costeras E Islas Orientales De La Peninsula Brunswick,1970-05-01,2016-04-01,444
12872001,DGA,dga_web,Rio Herminita En Ruta Y-895,0,-53.8056,-68.6725,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,2005-01-01,2015-09-01,120
12820001,DGA,dga_web,Rio Caleta En Tierra Del Fuego,280,-53.8586,-69.9989,128,Tierra Del Fuego,1282,Costeras Entre Cabo Nose Y R. Azopardo (Incl.),2006-12-01,2016-04-01,113
12876001,DGA,dga_web,Rio Grande En Tierra Del Fuego,100,-53.8928,-68.8844,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,1981-05-01,2016-04-01,403
12878001,DGA,dga_web,Rio Rasmussen En Frontera (Estancia VicuÑA),0,-54.0181,-68.6528,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,2004-02-01,2015-12-01,141
12876004,DGA,dga_web,Rio Catalina En Pampa Guanacos,0,-54.0411,-68.7975,128,Tierra Del Fuego,1287,Afluentes Rio Grande Y Cuencas Cerradas,2007-10-01,2015-05-01,42
12825002,DGA,dga_web,Rio Azopardo En Desembocadura,32,-54.5028,-68.8244,128,Tierra Del Fuego,1282,Costeras Entre Cabo Nose Y R. Azopardo (Incl.),2006-02-01,2015-11-01,115
12930001,DGA,dga_web,Rio Robalo En Puerto Williams,80,-54.9469,-67.6392,129,Islas Al Sur Del Canal Beagle Y Territorio Antartico,1293,Islas Navarino Y Gable,2004-12-01,2016-04-01,137
